subject,age,gender,party,prime_type,rating,influenced,self_exclusion_1,complete_data
894732663,24,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
174773181,22,female,republican,prime_type_B,0,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_A,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_A,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_A,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_A,0,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_A,0,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_B,0,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_B,0,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_B,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_A,0,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_A,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_B,0,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_B,0,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_A,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_A,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_B,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_B,0,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_B,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_A,0,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_B,0,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_A,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_B,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_A,0,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_B,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_A,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_A,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_B,0,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_A,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_A,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_B,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_A,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_A,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_A,0,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_B,0,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_B,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_A,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_A,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_A,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_B,0,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_B,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_B,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_B,0,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_A,0,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_A,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_A,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_B,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_B,0,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_A,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_A,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_B,0,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_A,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_B,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_A,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_A,0,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_B,0,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_B,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_A,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_A,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_A,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_B,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_B,0,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_B,0,0,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_B,1,0,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_A,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_B,0,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_B,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_B,0,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_A,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_B,0,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_B,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_A,1,1,"Yes, use my data",TRUE
174773181,22,female,republican,prime_type_B,0,1,"Yes, use my data",TRUE
562784706,34,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_B,0,1,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
562784706,34,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_B,0,1,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_A,1,1,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_A,1,1,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_A,1,1,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_A,1,1,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_B,0,1,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
413541867,28,male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
225367765,,Female,republican,prime_type_A,0,0,"Yes, use my data",TRUE
225367765,,Female,republican,prime_type_B,0,0,"Yes, use my data",TRUE
225367765,,Female,republican,prime_type_B,0,0,"Yes, use my data",TRUE
225367765,,Female,republican,prime_type_A,1,1,"Yes, use my data",TRUE
225367765,,Female,republican,prime_type_B,0,0,"Yes, use my data",TRUE
225367765,,Female,republican,prime_type_A,1,1,"Yes, use my data",TRUE
225367765,,Female,republican,prime_type_B,1,1,"Yes, use my data",TRUE
225367765,,Female,republican,prime_type_A,1,1,"Yes, use my data",TRUE
225367765,,Female,republican,prime_type_B,0,0,"Yes, use my data",TRUE
225367765,,Female,republican,prime_type_A,0,0,"Yes, use my data",TRUE
225367765,,Female,republican,prime_type_B,0,0,"Yes, use my data",TRUE
225367765,,Female,republican,prime_type_A,0,0,"Yes, use my data",TRUE
225367765,,Female,republican,prime_type_A,1,1,"Yes, use my data",TRUE
225367765,,Female,republican,prime_type_B,0,0,"Yes, use my data",TRUE
225367765,,Female,republican,prime_type_B,0,0,"Yes, use my data",TRUE
225367765,,Female,republican,prime_type_B,1,1,"Yes, use my data",TRUE
225367765,,Female,republican,prime_type_A,1,1,"Yes, use my data",TRUE
225367765,,Female,republican,prime_type_B,0,0,"Yes, use my data",TRUE
225367765,,Female,republican,prime_type_A,0,0,"Yes, use my data",TRUE
225367765,,Female,republican,prime_type_B,0,1,"Yes, use my data",TRUE
225367765,,Female,republican,prime_type_A,1,1,"Yes, use my data",TRUE
225367765,,Female,republican,prime_type_B,0,0,"Yes, use my data",TRUE
225367765,,Female,republican,prime_type_B,1,1,"Yes, use my data",TRUE
225367765,,Female,republican,prime_type_A,0,0,"Yes, use my data",TRUE
